#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 03 28 04 30 999 99.0 99.0  1.09 14.29  5.20 176 9999.0 999.0  15.9 999.0 99.0 99.00
2018 03 28 05 00 999 99.0 99.0  1.08 15.38  5.09 183 9999.0 999.0  15.9 999.0 99.0 99.00
2018 03 28 05 30 999 99.0 99.0  1.11 15.38  5.27 197 9999.0 999.0  15.8 999.0 99.0 99.00
2018 03 28 06 00 999 99.0 99.0  1.13 15.38  5.44 191 9999.0 999.0  15.8 999.0 99.0 99.00
2018 03 28 06 30 999 99.0 99.0  1.09 14.29  5.69 195 9999.0 999.0  15.8 999.0 99.0 99.00
2018 03 28 07 00 999 99.0 99.0  1.08 15.38  5.48 201 9999.0 999.0  15.8 999.0 99.0 99.00
2018 03 28 08 00 999 99.0 99.0  1.14 14.29  6.00 183 9999.0 999.0  15.8 999.0 99.0 99.00
2018 03 28 08 30 999 99.0 99.0  1.21 14.29  6.43 188 9999.0 999.0  15.8 999.0 99.0 99.00
2018 03 28 09 00 999 99.0 99.0  1.05 14.29  5.84 191 9999.0 999.0  15.8 999.0 99.0 99.00
2018 03 28 09 30 999 99.0 99.0  1.11 14.29  5.94 190 9999.0 999.0  15.8 999.0 99.0 99.00
2018 03 28 10 00 999 99.0 99.0  1.01 14.29  5.58 188 9999.0 999.0  15.7 999.0 99.0 99.00
2018 03 28 10 30 999 99.0 99.0  0.94 14.29  5.45 185 9999.0 999.0  15.7 999.0 99.0 99.00
2018 03 28 11 00 999 99.0 99.0  0.92 14.29  5.71 181 9999.0 999.0  15.7 999.0 99.0 99.00
2018 03 28 11 30 999 99.0 99.0  0.97 14.29  5.98 195 9999.0 999.0  15.7 999.0 99.0 99.00
2018 03 28 12 00 999 99.0 99.0  0.94 14.29  5.90 185 9999.0 999.0  15.6 999.0 99.0 99.00
2018 03 28 12 30 999 99.0 99.0  0.97 14.29  6.14 183 9999.0 999.0  15.6 999.0 99.0 99.00
2018 03 28 13 00 999 99.0 99.0  0.94 14.29  6.05 183 9999.0 999.0  15.5 999.0 99.0 99.00
2018 03 28 13 30 999 99.0 99.0  0.99 14.29  6.23 185 9999.0 999.0  15.5 999.0 99.0 99.00
2018 03 28 14 00 999 99.0 99.0  0.89 14.29  6.02 185 9999.0 999.0  15.5 999.0 99.0 99.00
2018 03 28 14 30 999 99.0 99.0  0.91 14.29  6.33 188 9999.0 999.0  15.5 999.0 99.0 99.00
2018 03 28 15 00 999 99.0 99.0  0.89 14.29  6.03 190 9999.0 999.0  15.5 999.0 99.0 99.00
2018 03 28 15 30 999 99.0 99.0  0.85 13.33  6.10 174 9999.0 999.0  15.5 999.0 99.0 99.00
2018 03 28 16 00 999 99.0 99.0  0.81 12.50  6.10 195 9999.0 999.0  15.5 999.0 99.0 99.00
2018 03 28 16 30 999 99.0 99.0  0.86 14.29  6.33 195 9999.0 999.0  15.7 999.0 99.0 99.00
2018 03 28 17 00 999 99.0 99.0  0.86 14.29  6.25 184 9999.0 999.0  15.8 999.0 99.0 99.00
2018 03 28 17 30 999 99.0 99.0  0.83 13.33  6.26 212 9999.0 999.0  15.9 999.0 99.0 99.00
2018 03 28 18 00 999 99.0 99.0  0.81 14.29  6.07 194 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 28 18 30 999 99.0 99.0  0.81 13.33  6.51 194 9999.0 999.0  16.2 999.0 99.0 99.00
2018 03 28 19 00 999 99.0 99.0  0.79 14.29  6.42 191 9999.0 999.0  16.2 999.0 99.0 99.00
2018 03 28 19 30 999 99.0 99.0  0.80 14.29  6.21 191 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 28 19 58 999 99.0 99.0  0.84 14.29  6.49 192 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 28 20 30 999 99.0 99.0  0.81 13.33  6.27 198 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 28 21 00 999 99.0 99.0  0.80 14.29  6.31 188 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 28 21 30 999 99.0 99.0  0.77 13.33  6.14 190 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 28 22 00 999 99.0 99.0  0.86 13.33  6.52 198 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 28 22 30 999 99.0 99.0  0.83 13.33  6.19 204 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 28 23 00 999 99.0 99.0  0.79 14.29  5.86 188 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 28 23 30 999 99.0 99.0  0.76 13.33  5.51 198 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 29 00 00 999 99.0 99.0  0.78 14.29  5.54 184 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 29 00 30 999 99.0 99.0  0.78 13.33  5.95 195 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 29 01 00 999 99.0 99.0  0.75 12.50  5.64 218 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 29 01 30 999 99.0 99.0  0.76 14.29  6.16 205 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 29 02 00 999 99.0 99.0  0.74 14.29  6.10 185 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 29 02 30 999 99.0 99.0  0.73 13.33  6.25 190 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 29 03 00 999 99.0 99.0  0.74 14.29  6.63 204 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 29 03 30 999 99.0 99.0  0.72 13.33  6.61 184 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 29 04 00 999 99.0 99.0  0.71 13.33  6.43 201 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 29 04 30 999 99.0 99.0  0.68 13.33  6.56 191 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 29 05 00 999 99.0 99.0  0.69 13.33  6.63 195 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 29 05 30 999 99.0 99.0  0.70 13.33  6.52 199 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 29 06 00 999 99.0 99.0  0.74 13.33  6.56 188 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 29 06 30 999 99.0 99.0  0.72 13.33  6.31 173 9999.0 999.0  16.2 999.0 99.0 99.00
2018 03 29 07 30 999 99.0 99.0  0.71 13.33  5.77 185 9999.0 999.0  16.2 999.0 99.0 99.00
2018 03 29 08 00 999 99.0 99.0  0.77 13.33  6.23 188 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 29 08 30 999 99.0 99.0  0.80 13.33  6.06 176 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 29 09 00 999 99.0 99.0  0.75 12.50  6.23 195 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 29 09 30 999 99.0 99.0  0.76 13.33  6.17 187 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 29 10 00 999 99.0 99.0  0.75 13.33  5.84 191 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 29 10 30 999 99.0 99.0  0.71 13.33  5.80 184 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 29 11 00 999 99.0 99.0  0.74 14.29  6.22 212 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 29 11 30 999 99.0 99.0  0.74 12.50  5.78 197 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 29 12 00 999 99.0 99.0  0.72 12.50  6.14 197 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 29 12 30 999 99.0 99.0  0.70 12.50  5.62 205 9999.0 999.0  16.0 999.0 99.0 99.00
2018 03 29 13 00 999 99.0 99.0  0.78 13.33  6.37 197 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 29 13 30 999 99.0 99.0  0.71 11.76  5.86 204 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 29 14 00 999 99.0 99.0  0.66 14.29  5.70 218 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 29 14 30 999 99.0 99.0  0.66 13.33  5.50 199 9999.0 999.0  16.0 999.0 99.0 99.00
2018 03 29 15 00 999 99.0 99.0  0.73 13.33  5.85 194 9999.0 999.0  16.0 999.0 99.0 99.00
2018 03 29 15 30 999 99.0 99.0  0.67 12.50  5.29 197 9999.0 999.0  16.0 999.0 99.0 99.00
2018 03 29 16 00 999 99.0 99.0  0.77 12.50  6.16 184 9999.0 999.0  16.0 999.0 99.0 99.00
2018 03 29 16 30 999 99.0 99.0  0.73 12.50  5.68 198 9999.0 999.0  16.0 999.0 99.0 99.00
2018 03 29 17 00 999 99.0 99.0  0.69 12.50  5.65 191 9999.0 999.0  16.2 999.0 99.0 99.00
2018 03 29 17 30 999 99.0 99.0  0.68 11.76  5.83 205 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 29 18 00 999 99.0 99.0  0.74 13.33  6.28 206 9999.0 999.0  16.6 999.0 99.0 99.00
2018 03 29 18 30 999 99.0 99.0  0.72 13.33  6.28 194 9999.0 999.0  17.0 999.0 99.0 99.00
2018 03 29 19 00 999 99.0 99.0  0.71 13.33  6.15 198 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 29 19 30 999 99.0 99.0  0.75 12.50  6.56 198 9999.0 999.0  16.6 999.0 99.0 99.00
2018 03 29 20 00 999 99.0 99.0  0.77 12.50  6.34 209 9999.0 999.0  16.6 999.0 99.0 99.00
2018 03 29 20 30 999 99.0 99.0  0.71 11.76  5.94 239 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 29 21 00 999 99.0 99.0  0.78 12.50  6.06 205 9999.0 999.0  16.6 999.0 99.0 99.00
2018 03 29 21 30 999 99.0 99.0  0.78 12.50  5.74 199 9999.0 999.0  16.6 999.0 99.0 99.00
2018 03 29 22 00 999 99.0 99.0  0.80 13.33  5.56 205 9999.0 999.0  16.6 999.0 99.0 99.00
2018 03 29 22 30 999 99.0 99.0  0.80 12.50  5.63 187 9999.0 999.0  16.7 999.0 99.0 99.00
2018 03 29 23 30 999 99.0 99.0  0.79 11.76  5.44 230 9999.0 999.0  16.6 999.0 99.0 99.00
2018 03 30 00 00 999 99.0 99.0  0.81 11.76  5.59 209 9999.0 999.0  16.6 999.0 99.0 99.00
2018 03 30 00 30 999 99.0 99.0  0.77 11.76  5.27 222 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 30 01 00 999 99.0 99.0  0.77 11.76  5.34 226 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 30 01 30 999 99.0 99.0  0.74 11.76  5.66 219 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 30 02 00 999 99.0 99.0  0.74 13.33  5.93 211 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 30 02 30 999 99.0 99.0  0.71 12.50  5.73 191 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 30 03 30 999 99.0 99.0  0.77 12.50  6.07 197 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 30 04 00 999 99.0 99.0  0.79 13.33  6.26 197 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 30 04 30 999 99.0 99.0  0.77 12.50  6.10 184 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 30 05 00 999 99.0 99.0  0.73 12.50  6.07 192 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 30 05 30 999 99.0 99.0  0.71 13.33  5.75 202 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 30 06 00 999 99.0 99.0  0.76 10.53  6.04 275 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 30 06 30 999 99.0 99.0  0.75 14.29  6.00 201 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 30 07 00 999 99.0 99.0  0.70 14.29  5.76 191 9999.0 999.0  16.2 999.0 99.0 99.00
2018 03 30 07 30 999 99.0 99.0  0.71 12.50  5.88 209 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 30 08 00 999 99.0 99.0  0.72 12.50  6.23 191 9999.0 999.0  16.2 999.0 99.0 99.00
2018 03 30 08 30 999 99.0 99.0  0.68 14.29  5.95 201 9999.0 999.0  16.2 999.0 99.0 99.00
2018 03 30 09 00 999 99.0 99.0  0.71 13.33  6.17 211 9999.0 999.0  16.2 999.0 99.0 99.00
2018 03 30 09 30 999 99.0 99.0  0.68 11.76  6.21 209 9999.0 999.0  16.2 999.0 99.0 99.00
2018 03 30 10 00 999 99.0 99.0  0.68 18.18  6.70 232 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 30 10 30 999 99.0 99.0  0.68 11.76  6.40 214 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 30 11 00 999 99.0 99.0  0.71 14.29  6.90 204 9999.0 999.0  16.2 999.0 99.0 99.00
2018 03 30 11 30 999 99.0 99.0  0.66 14.29  6.27 202 9999.0 999.0  16.2 999.0 99.0 99.00
2018 03 30 12 00 999 99.0 99.0  0.73 14.29  6.91 206 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 30 12 30 999 99.0 99.0  0.71 11.76  6.81 229 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 30 13 00 999 99.0 99.0  0.68 14.29  7.03 199 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 30 13 30 999 99.0 99.0  0.71 18.18  7.40 211 9999.0 999.0  16.0 999.0 99.0 99.00
2018 03 30 14 00 999 99.0 99.0  0.62 14.29  6.59 206 9999.0 999.0  16.0 999.0 99.0 99.00
2018 03 30 14 30 999 99.0 99.0  0.60 18.18  6.90 198 9999.0 999.0  16.0 999.0 99.0 99.00
2018 03 30 15 00 999 99.0 99.0  0.62 13.33  6.93 198 9999.0 999.0  15.9 999.0 99.0 99.00
2018 03 30 16 00 999 99.0 99.0  0.60 16.67  6.82 215 9999.0 999.0  15.9 999.0 99.0 99.00
2018 03 30 16 30 999 99.0 99.0  0.62 14.29  7.41 211 9999.0 999.0  15.9 999.0 99.0 99.00
2018 03 30 17 00 999 99.0 99.0  0.65 14.29  7.46 201 9999.0 999.0  15.9 999.0 99.0 99.00
2018 03 30 17 30 999 99.0 99.0  0.60 14.29  7.55 198 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 30 18 00 999 99.0 99.0  0.60 14.29  7.30 206 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 30 18 30 999 99.0 99.0  0.60 18.18  8.01 205 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 30 19 00 999 99.0 99.0  0.67 13.33  8.60 205 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 30 19 30 999 99.0 99.0  0.62 16.67  6.80 219 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 30 20 00 999 99.0 99.0  0.71 18.18  6.41 199 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 30 20 30 999 99.0 99.0  0.68 13.33  5.16 206 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 30 21 00 999 99.0 99.0  0.70 16.67  5.06 206 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 30 21 30 999 99.0 99.0  0.75 16.67  5.42 191 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 30 22 00 999 99.0 99.0  0.70 13.33  5.14 218 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 30 22 30 999 99.0 99.0  0.69 14.29  6.11 194 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 30 23 00 999 99.0 99.0  0.73 14.29  5.50 205 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 30 23 30 999 99.0 99.0  0.73 13.33  5.93 205 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 31 00 00 999 99.0 99.0  0.70 14.29  5.39 198 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 31 00 30 999 99.0 99.0  0.76 13.33  6.10 199 9999.0 999.0  16.5 999.0 99.0 99.00
2018 03 31 01 00 999 99.0 99.0  0.68 13.33  5.19 209 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 31 01 30 999 99.0 99.0  0.68 16.67  5.17 188 9999.0 999.0  16.4 999.0 99.0 99.00
2018 03 31 02 00 999 99.0 99.0  0.68 13.33  5.31 195 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 31 02 30 999 99.0 99.0  0.74 16.67  5.51 211 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 31 03 00 999 99.0 99.0  0.77 16.67  6.28 199 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 31 03 30 999 99.0 99.0  0.71 13.33  5.61 208 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 31 04 00 999 99.0 99.0  0.76 13.33  6.00 201 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 31 04 30 999 99.0 99.0  0.85 16.67  6.44 198 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 31 05 00 999 99.0 99.0  0.81 13.33  6.03 204 9999.0 999.0  16.2 999.0 99.0 99.00
2018 03 31 05 30 999 99.0 99.0  0.81 16.67  5.70 208 9999.0 999.0  16.2 999.0 99.0 99.00
2018 03 31 06 00 999 99.0 99.0  0.76 16.67  5.58 192 9999.0 999.0  16.2 999.0 99.0 99.00
2018 03 31 06 30 999 99.0 99.0  0.83 16.67  6.28 190 9999.0 999.0  16.1 999.0 99.0 99.00
2018 03 31 07 00 999 99.0 99.0  0.78 16.67  6.18 206 9999.0 999.0  16.0 999.0 99.0 99.00
2018 03 31 07 30 999 99.0 99.0  0.78 16.67  6.48 208 9999.0 999.0  16.0 999.0 99.0 99.00
2018 03 31 08 00 999 99.0 99.0  0.75 16.67  6.12 194 9999.0 999.0  16.0 999.0 99.0 99.00
2018 03 31 08 30 999 99.0 99.0  0.69 16.67  6.14 195 9999.0 999.0  16.0 999.0 99.0 99.00
2018 03 31 09 00 999 99.0 99.0  0.76 16.67  7.04 204 9999.0 999.0  15.9 999.0 99.0 99.00
2018 03 31 09 30 999 99.0 99.0  0.67 16.67  6.27 208 9999.0 999.0  15.8 999.0 99.0 99.00
2018 03 31 10 00 999 99.0 99.0  0.69 16.67  7.05 198 9999.0 999.0  15.6 999.0 99.0 99.00
2018 03 31 10 30 999 99.0 99.0  0.67 16.67  6.84 205 9999.0 999.0  15.4 999.0 99.0 99.00
2018 03 31 11 00 999 99.0 99.0  0.63 16.67  6.27 188 9999.0 999.0  15.5 999.0 99.0 99.00
2018 03 31 11 30 999 99.0 99.0  0.68 13.33  6.60 204 9999.0 999.0  15.5 999.0 99.0 99.00
2018 03 31 12 00 999 99.0 99.0  0.68 13.33  7.03 195 9999.0 999.0  15.6 999.0 99.0 99.00
2018 03 31 12 30 999 99.0 99.0  0.72 16.67  7.29 195 9999.0 999.0  15.5 999.0 99.0 99.00
2018 03 31 13 00 999 99.0 99.0  0.71 16.67  7.19 194 9999.0 999.0  15.5 999.0 99.0 99.00
2018 03 31 13 30 999 99.0 99.0  0.72 15.38  7.47 192 9999.0 999.0  15.5 999.0 99.0 99.00
2018 03 31 13 58 999 99.0 99.0  0.68 12.50  7.08 211 9999.0 999.0  15.5 999.0 99.0 99.00
2018 03 31 14 30 999 99.0 99.0  0.72 16.67  7.98 198 9999.0 999.0  15.4 999.0 99.0 99.00
2018 03 31 15 00 999 99.0 99.0  0.63 13.33  7.46 209 9999.0 999.0  15.4 999.0 99.0 99.00
2018 03 31 15 30 999 99.0 99.0  0.62 15.38  7.26 195 9999.0 999.0  15.4 999.0 99.0 99.00
2018 03 31 16 00 999 99.0 99.0  0.60 13.33  6.81 211 9999.0 999.0  15.4 999.0 99.0 99.00
2018 03 31 16 30 999 99.0 99.0  0.63 16.67  7.23 209 9999.0 999.0  15.4 999.0 99.0 99.00
2018 03 31 17 00 999 99.0 99.0  0.67 16.67  7.69 216 9999.0 999.0  15.3 999.0 99.0 99.00
2018 03 31 17 30 999 99.0 99.0  0.67 16.67  7.61 209 9999.0 999.0  15.3 999.0 99.0 99.00
2018 03 31 18 00 999 99.0 99.0  0.65 15.38  7.67 185 9999.0 999.0  15.4 999.0 99.0 99.00
2018 03 31 18 30 999 99.0 99.0  0.60 16.67  7.21 208 9999.0 999.0  15.4 999.0 99.0 99.00
2018 03 31 19 00 999 99.0 99.0  0.62 15.38  7.51 198 9999.0 999.0  15.5 999.0 99.0 99.00
2018 03 31 19 30 999 99.0 99.0  0.58 15.38  7.62 192 9999.0 999.0  15.6 999.0 99.0 99.00
2018 03 31 20 00 999 99.0 99.0  0.55 15.38  7.60 197 9999.0 999.0  15.7 999.0 99.0 99.00
2018 03 31 20 30 999 99.0 99.0  0.60 15.38  8.57 188 9999.0 999.0  16.2 999.0 99.0 99.00
2018 03 31 21 00 999 99.0 99.0  0.57 15.38  8.53 192 9999.0 999.0  16.6 999.0 99.0 99.00
2018 03 31 21 30 999 99.0 99.0  0.59 15.38  8.86 188 9999.0 999.0  16.7 999.0 99.0 99.00
2018 03 31 22 00 999 99.0 99.0  0.57 15.38  8.68 201 9999.0 999.0  16.3 999.0 99.0 99.00
2018 03 31 22 30 999 99.0 99.0  0.59 15.38  9.07 199 9999.0 999.0  16.2 999.0 99.0 99.00
2018 03 31 23 30 999 99.0 99.0  0.59 15.38  9.08 184 9999.0 999.0  16.1 999.0 99.0 99.00
2018 04 01 00 00 999 99.0 99.0  0.61 15.38  8.73 184 9999.0 999.0  16.1 999.0 99.0 99.00
2018 04 01 00 30 999 99.0 99.0  0.60 15.38  8.37 184 9999.0 999.0  16.0 999.0 99.0 99.00
2018 04 01 01 00 999 99.0 99.0  0.58 15.38  7.89 201 9999.0 999.0  16.0 999.0 99.0 99.00
2018 04 01 01 30 999 99.0 99.0  0.57 15.38  8.17 194 9999.0 999.0  16.1 999.0 99.0 99.00
2018 04 01 02 00 999 99.0 99.0  0.61 15.38  8.85 181 9999.0 999.0  16.1 999.0 99.0 99.00
2018 04 01 02 30 999 99.0 99.0  0.58 13.33  8.45 206 9999.0 999.0  16.1 999.0 99.0 99.00
2018 04 01 03 00 999 99.0 99.0  0.54 15.38  8.19 195 9999.0 999.0  16.0 999.0 99.0 99.00
2018 04 01 03 30 999 99.0 99.0  0.60 15.38  8.71 188 9999.0 999.0  16.0 999.0 99.0 99.00
2018 04 01 04 00 999 99.0 99.0  0.56 15.38  8.41 194 9999.0 999.0  16.1 999.0 99.0 99.00
2018 04 01 04 30 999 99.0 99.0  0.59 16.67  8.58 212 9999.0 999.0  16.0 999.0 99.0 99.00
2018 04 01 05 00 999 99.0 99.0  0.60 15.38  9.07 188 9999.0 999.0  16.0 999.0 99.0 99.00
2018 04 01 05 30 999 99.0 99.0  0.58 16.67  8.63 209 9999.0 999.0  16.0 999.0 99.0 99.00
2018 04 01 06 00 999 99.0 99.0  0.55 15.38  8.62 191 9999.0 999.0  15.9 999.0 99.0 99.00
2018 04 01 06 30 999 99.0 99.0  0.60 15.38  9.23 191 9999.0 999.0  15.9 999.0 99.0 99.00
2018 04 01 07 00 999 99.0 99.0  0.60 15.38  8.90 187 9999.0 999.0  15.9 999.0 99.0 99.00
2018 04 01 07 30 999 99.0 99.0  0.61 15.38  8.61 195 9999.0 999.0  15.8 999.0 99.0 99.00
2018 04 01 08 00 999 99.0 99.0  0.59 15.38  7.58 191 9999.0 999.0  15.8 999.0 99.0 99.00
2018 04 01 08 30 999 99.0 99.0  0.68 15.38  6.95 192 9999.0 999.0  15.8 999.0 99.0 99.00
2018 04 01 09 00 999 99.0 99.0  0.68 15.38  6.88 199 9999.0 999.0  15.8 999.0 99.0 99.00
2018 04 01 09 30 999 99.0 99.0  0.65 15.38  6.55 190 9999.0 999.0  15.8 999.0 99.0 99.00
2018 04 01 10 00 999 99.0 99.0  0.65 14.29  6.65 192 9999.0 999.0  15.8 999.0 99.0 99.00
2018 04 01 10 30 999 99.0 99.0  0.63 16.67  6.30 212 9999.0 999.0  15.8 999.0 99.0 99.00
2018 04 01 11 00 999 99.0 99.0  0.65 15.38  6.63 198 9999.0 999.0  15.8 999.0 99.0 99.00
2018 04 01 11 30 999 99.0 99.0  0.68 12.50  6.50 194 9999.0 999.0  15.8 999.0 99.0 99.00
2018 04 01 12 00 999 99.0 99.0  0.66 14.29  6.78 192 9999.0 999.0  15.8 999.0 99.0 99.00
2018 04 01 12 30 999 99.0 99.0  0.65 12.50  6.65 211 9999.0 999.0  15.7 999.0 99.0 99.00
2018 04 01 13 00 999 99.0 99.0  0.73 14.29  7.78 185 9999.0 999.0  15.7 999.0 99.0 99.00
2018 04 01 13 30 999 99.0 99.0  0.63 15.38  6.91 201 9999.0 999.0  15.7 999.0 99.0 99.00
2018 04 01 14 00 999 99.0 99.0  0.64 12.50  6.86 208 9999.0 999.0  15.6 999.0 99.0 99.00
2018 04 01 14 30 999 99.0 99.0  0.62 15.38  6.70 202 9999.0 999.0  15.6 999.0 99.0 99.00
2018 04 01 15 00 999 99.0 99.0  0.62 12.50  7.16 198 9999.0 999.0  15.6 999.0 99.0 99.00
2018 04 01 15 30 999 99.0 99.0  0.61 15.38  7.17 204 9999.0 999.0  15.6 999.0 99.0 99.00
2018 04 01 16 00 999 99.0 99.0  0.67 12.50  7.67 201 9999.0 999.0  15.5 999.0 99.0 99.00
2018 04 01 16 30 999 99.0 99.0  0.61 14.29  7.03 192 9999.0 999.0  15.5 999.0 99.0 99.00
2018 04 01 17 00 999 99.0 99.0  0.60 14.29  6.92 195 9999.0 999.0  15.6 999.0 99.0 99.00
2018 04 01 17 30 999 99.0 99.0  0.69 14.29  7.89 190 9999.0 999.0  15.8 999.0 99.0 99.00
2018 04 01 18 00 999 99.0 99.0  0.60 12.50  7.29 215 9999.0 999.0  16.0 999.0 99.0 99.00
2018 04 01 18 30 999 99.0 99.0  0.65 14.29  7.90 195 9999.0 999.0  16.2 999.0 99.0 99.00
2018 04 01 19 00 999 99.0 99.0  0.68 14.29  8.69 190 9999.0 999.0  16.3 999.0 99.0 99.00
2018 04 01 19 30 999 99.0 99.0  0.59 14.29  7.79 180 9999.0 999.0  16.2 999.0 99.0 99.00
2018 04 01 20 00 999 99.0 99.0  0.59 14.29  7.98 191 9999.0 999.0  16.1 999.0 99.0 99.00
2018 04 01 20 30 999 99.0 99.0  0.63 15.38  8.45 204 9999.0 999.0  16.2 999.0 99.0 99.00
2018 04 01 21 00 999 99.0 99.0  0.60 14.29  8.56 202 9999.0 999.0  16.3 999.0 99.0 99.00
2018 04 01 21 30 999 99.0 99.0  0.59 14.29  8.73 185 9999.0 999.0  16.5 999.0 99.0 99.00
2018 04 01 22 00 999 99.0 99.0  0.62 14.29  8.99 180 9999.0 999.0  16.7 999.0 99.0 99.00
2018 04 01 22 30 999 99.0 99.0  0.61 14.29  8.95 190 9999.0 999.0  16.9 999.0 99.0 99.00
2018 04 01 23 00 999 99.0 99.0  0.61 14.29  8.42 184 9999.0 999.0  16.9 999.0 99.0 99.00
2018 04 01 23 30 999 99.0 99.0  0.56 14.29  7.78 187 9999.0 999.0  16.9 999.0 99.0 99.00
2018 04 02 00 00 999 99.0 99.0  0.62 11.76  8.91 201 9999.0 999.0  16.8 999.0 99.0 99.00
2018 04 02 00 30 999 99.0 99.0  0.60 13.33  8.79 180 9999.0 999.0  16.6 999.0 99.0 99.00
2018 04 02 01 00 999 99.0 99.0  0.55 14.29  8.58 180 9999.0 999.0  16.7 999.0 99.0 99.00
2018 04 02 01 30 999 99.0 99.0  0.58 14.29  8.23 192 9999.0 999.0  16.4 999.0 99.0 99.00
2018 04 02 02 00 999 99.0 99.0  0.67 14.29  9.41 180 9999.0 999.0  16.5 999.0 99.0 99.00
2018 04 02 02 30 999 99.0 99.0  0.56 15.38  8.21 209 9999.0 999.0  16.4 999.0 99.0 99.00
