#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 01 02 02 30 999 99.0 99.0  1.56 22.22 10.39 270 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 03 00 999 99.0 99.0  1.61 22.22 10.78 267 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 03 30 999 99.0 99.0  1.47 22.22  9.49 270 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 04 00 999 99.0 99.0  1.45 20.00  9.88 267 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 04 30 999 99.0 99.0  1.54 22.22 10.35 273 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 05 00 999 99.0 99.0  1.47 22.22  9.83 280 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 05 30 999 99.0 99.0  1.57 20.00  9.32 268 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 06 00 999 99.0 99.0  1.50 20.00  8.89 277 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 06 30 999 99.0 99.0  1.52 20.00  8.97 273 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 07 00 999 99.0 99.0  1.78 20.00 10.07 275 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 07 30 999 99.0 99.0  1.52 20.00  8.81 271 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 08 00 999 99.0 99.0  1.59 20.00  9.35 273 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 08 30 999 99.0 99.0  1.53 20.00  9.30 263 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 09 00 999 99.0 99.0  1.56 20.00  9.54 266 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 09 30 999 99.0 99.0  1.57 20.00  9.81 264 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 10 00 999 99.0 99.0  1.62 20.00  9.80 273 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 10 28 999 99.0 99.0  1.67 20.00  9.41 267 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 10 30 999 99.0 99.0  1.67 20.00  9.41 267 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 10 58 999 99.0 99.0  1.63 20.00  9.38 278 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 11 00 999 99.0 99.0  1.63 20.00  9.38 278 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 11 30 999 99.0 99.0  1.63 20.00  9.45 275 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 12 00 999 99.0 99.0  1.78 20.00  9.43 270 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 12 30 999 99.0 99.0  1.82 20.00  9.13 267 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 13 00 999 99.0 99.0  1.74 18.18  9.00 267 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 13 30 999 99.0 99.0  1.89 20.00  9.29 271 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 14 00 999 99.0 99.0  1.77 20.00  8.60 278 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 14 30 999 99.0 99.0  1.88 20.00  9.23 273 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 15 00 999 99.0 99.0  1.77 20.00  8.41 275 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 15 30 999 99.0 99.0  1.72 20.00  8.57 273 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 15 58 999 99.0 99.0  1.78 20.00  8.34 266 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 16 00 999 99.0 99.0  1.78 20.00  8.34 266 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 16 28 999 99.0 99.0  1.92 20.00  8.87 270 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 16 30 999 99.0 99.0  1.92 20.00  8.87 270 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 17 00 999 99.0 99.0  1.90 20.00  8.65 271 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 17 30 999 99.0 99.0  1.94 18.18  8.90 280 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 18 00 999 99.0 99.0  1.85 18.18  8.82 277 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 18 30 999 99.0 99.0  1.79 18.18  8.78 271 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 02 19 00 999 99.0 99.0  1.77 18.18  8.91 267 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 02 19 30 999 99.0 99.0  1.73 18.18  8.65 271 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 02 20 00 999 99.0 99.0  1.68 18.18  8.87 289 9999.0 999.0  16.4 999.0 99.0 99.00
2020 01 02 20 30 999 99.0 99.0  1.76 20.00  9.26 271 9999.0 999.0  16.4 999.0 99.0 99.00
2020 01 02 21 00 999 99.0 99.0  1.73 18.18  9.05 284 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 02 21 28 999 99.0 99.0  1.85 18.18  8.81 282 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 02 21 30 999 99.0 99.0  1.85 18.18  8.81 282 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 02 21 58 999 99.0 99.0  2.00  9.88  9.24 287 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 02 22 00 999 99.0 99.0  2.00  9.88  9.24 287 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 02 22 30 999 99.0 99.0  2.05 18.18  9.43 281 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 02 23 00 999 99.0 99.0  1.89 16.67  8.33 275 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 02 23 30 999 99.0 99.0  2.08 18.18  9.19 270 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 03 00 00 999 99.0 99.0  1.87 18.18  8.69 273 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 00 30 999 99.0 99.0  2.10 18.18  9.64 268 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 01 00 999 99.0 99.0  2.17 18.18  9.57 280 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 01 30 999 99.0 99.0  2.24 18.18 10.19 270 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 02 00 999 99.0 99.0  2.02 16.67  9.59 278 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 02 30 999 99.0 99.0  2.13 16.67 10.02 273 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 03 00 999 99.0 99.0  2.11 18.18 10.13 270 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 03 30 999 99.0 99.0  1.98 16.67  9.92 271 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 04 00 999 99.0 99.0  2.05 16.67 10.41 268 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 04 30 999 99.0 99.0  2.02 16.67  9.82 271 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 05 00 999 99.0 99.0  2.09 16.67 10.85 277 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 05 30 999 99.0 99.0  2.15 18.18 10.70 273 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 06 00 999 99.0 99.0  1.98 18.18 10.37 275 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 06 28 999 99.0 99.0  1.90 18.18 10.42 273 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 06 30 999 99.0 99.0  1.90 18.18 10.42 273 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 06 58 999 99.0 99.0  1.96 16.67 10.39 268 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 07 00 999 99.0 99.0  1.96 16.67 10.39 268 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 07 30 999 99.0 99.0  1.92 18.18 10.42 281 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 08 00 999 99.0 99.0  1.95 16.67  9.93 270 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 08 30 999 99.0 99.0  2.03 18.18 10.62 275 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 09 00 999 99.0 99.0  1.97 16.67 10.93 284 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 09 30 999 99.0 99.0  1.99 16.67 10.93 273 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 10 00 999 99.0 99.0  1.87 18.18 10.64 271 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 03 10 30 999 99.0 99.0  1.78 15.38 10.08 273 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 11 00 999 99.0 99.0  1.93 16.67 11.02 287 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 03 11 30 999 99.0 99.0  1.85 16.67 10.51 287 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 03 12 00 999 99.0 99.0  1.90 16.67 10.47 277 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 12 30 999 99.0 99.0  1.86 16.67 10.81 270 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 03 13 00 999 99.0 99.0  1.86 18.18 10.68 277 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 13 30 999 99.0 99.0  1.80 16.67 10.95 278 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 03 13 58 999 99.0 99.0  1.92 16.67 11.06 280 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 03 14 00 999 99.0 99.0  1.92 16.67 11.06 280 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 03 14 28 999 99.0 99.0  1.82 18.18 10.74 274 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 03 15 00 999 99.0 99.0  1.83 16.67 10.46 277 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 03 15 30 999 99.0 99.0  2.11 18.18 10.74 278 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 16 00 999 99.0 99.0  1.90 16.67 10.59 278 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 03 16 30 999 99.0 99.0  1.83 16.67 10.60 288 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 03 17 00 999 99.0 99.0  1.92 16.67 11.07 282 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 03 17 30 999 99.0 99.0  1.88 16.67 10.60 278 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 03 18 00 999 99.0 99.0  1.68 15.38  9.61 280 9999.0 999.0  16.4 999.0 99.0 99.00
2020 01 03 18 30 999 99.0 99.0  1.73 16.67 10.10 294 9999.0 999.0  16.4 999.0 99.0 99.00
2020 01 03 19 00 999 99.0 99.0  1.73 16.67 10.00 280 9999.0 999.0  16.5 999.0 99.0 99.00
2020 01 03 19 30 999 99.0 99.0  1.78 16.67 10.47 273 9999.0 999.0  16.6 999.0 99.0 99.00
2020 01 03 20 00 999 99.0 99.0  1.73 18.18 10.67 275 9999.0 999.0  16.7 999.0 99.0 99.00
2020 01 03 20 30 999 99.0 99.0  1.68 16.67 10.75 278 9999.0 999.0  16.9 999.0 99.0 99.00
2020 01 03 21 00 999 99.0 99.0  1.64 15.38 10.72 278 9999.0 999.0  17.0 999.0 99.0 99.00
2020 01 03 21 30 999 99.0 99.0  1.44 16.67 10.43 284 9999.0 999.0  17.2 999.0 99.0 99.00
2020 01 03 22 00 999 99.0 99.0  1.45 16.67 10.54 288 9999.0 999.0  17.3 999.0 99.0 99.00
2020 01 03 22 30 999 99.0 99.0  1.51 15.38 10.81 281 9999.0 999.0  17.3 999.0 99.0 99.00
2020 01 03 23 00 999 99.0 99.0  1.42 15.38 10.81 285 9999.0 999.0  17.3 999.0 99.0 99.00
2020 01 03 23 30 999 99.0 99.0  1.56 16.67 11.25 285 9999.0 999.0  17.1 999.0 99.0 99.00
2020 01 04 00 00 999 99.0 99.0  1.48 15.38 11.08 288 9999.0 999.0  17.0 999.0 99.0 99.00
2020 01 04 00 30 999 99.0 99.0  1.36 16.67 10.89 268 9999.0 999.0  16.8 999.0 99.0 99.00
2020 01 04 01 00 999 99.0 99.0  1.62 15.38 12.11 275 9999.0 999.0  16.8 999.0 99.0 99.00
2020 01 04 01 28 999 99.0 99.0  1.58 14.29 11.40 281 9999.0 999.0  16.7 999.0 99.0 99.00
2020 01 04 01 30 999 99.0 99.0  1.58 14.29 11.40 281 9999.0 999.0  16.7 999.0 99.0 99.00
2020 01 04 01 58 999 99.0 99.0  1.63 16.67 11.56 278 9999.0 999.0  16.7 999.0 99.0 99.00
2020 01 04 02 00 999 99.0 99.0  1.63 16.67 11.56 278 9999.0 999.0  16.7 999.0 99.0 99.00
2020 01 04 02 28 999 99.0 99.0  1.39 14.29 10.52 267 9999.0 999.0  16.7 999.0 99.0 99.00
2020 01 04 02 30 999 99.0 99.0  1.39 14.29 10.52 267 9999.0 999.0  16.7 999.0 99.0 99.00
2020 01 04 03 00 999 99.0 99.0  1.45 15.38 10.73 280 9999.0 999.0  16.7 999.0 99.0 99.00
2020 01 04 03 30 999 99.0 99.0  1.65 15.38 11.42 280 9999.0 999.0  16.7 999.0 99.0 99.00
2020 01 04 04 00 999 99.0 99.0  1.70 14.29 11.61 278 9999.0 999.0  16.7 999.0 99.0 99.00
2020 01 04 04 30 999 99.0 99.0  1.54 14.29 11.74 282 9999.0 999.0  16.7 999.0 99.0 99.00
2020 01 04 05 00 999 99.0 99.0  1.44 14.29 11.45 274 9999.0 999.0  16.5 999.0 99.0 99.00
2020 01 04 05 30 999 99.0 99.0  1.33 14.29 11.03 278 9999.0 999.0  16.6 999.0 99.0 99.00
2020 01 04 06 00 999 99.0 99.0  1.44 15.38 11.39 275 9999.0 999.0  16.5 999.0 99.0 99.00
2020 01 04 06 30 999 99.0 99.0  1.46 14.29 11.60 284 9999.0 999.0  16.4 999.0 99.0 99.00
2020 01 04 07 00 999 99.0 99.0  1.35 15.38 11.24 277 9999.0 999.0  16.4 999.0 99.0 99.00
2020 01 04 07 30 999 99.0 99.0  1.54 16.67 12.08 270 9999.0 999.0  16.4 999.0 99.0 99.00
2020 01 04 08 00 999 99.0 99.0  1.18 16.67 10.94 271 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 08 28 999 99.0 99.0  1.36 15.38 12.05 277 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 08 30 999 99.0 99.0  1.36 15.38 12.05 277 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 08 58 999 99.0 99.0  1.25 16.67 11.00 273 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 09 00 999 99.0 99.0  1.25 16.67 11.00 273 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 09 30 999 99.0 99.0  1.29 14.29 11.21 275 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 10 00 999 99.0 99.0  1.28 14.29 11.39 285 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 10 30 999 99.0 99.0  1.43 14.29 11.74 285 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 11 00 999 99.0 99.0  1.26 13.33 10.95 281 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 11 30 999 99.0 99.0  1.13 14.29 10.84 278 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 12 00 999 99.0 99.0  1.20 14.29 11.05 275 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 12 30 999 99.0 99.0  1.15 15.38 10.95 266 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 13 00 999 99.0 99.0  1.16 15.38 10.84 280 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 13 30 999 99.0 99.0  1.07 14.29 10.34 275 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 14 00 999 99.0 99.0  1.11 14.29 10.50 282 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 14 30 999 99.0 99.0  1.21 15.38 11.39 275 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 15 00 999 99.0 99.0  1.23 15.38 11.31 280 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 15 30 999 99.0 99.0  1.16 14.29 10.77 273 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 16 00 999 99.0 99.0  1.06 15.38 10.37 280 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 16 30 999 99.0 99.0  1.11 14.29 10.39 281 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 17 00 999 99.0 99.0  1.18 14.29 10.78 292 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 17 30 999 99.0 99.0  1.32 12.50 11.04 288 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 18 00 999 99.0 99.0  1.29 15.38 11.02 282 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 18 30 999 99.0 99.0  1.25 12.50 10.71 281 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 04 18 58 999 99.0 99.0  1.41 15.38 11.15 274 9999.0 999.0  16.4 999.0 99.0 99.00
2020 01 04 19 00 999 99.0 99.0  1.41 15.38 11.15 274 9999.0 999.0  16.4 999.0 99.0 99.00
2020 01 04 19 28 999 99.0 99.0  1.27 14.29 11.16 275 9999.0 999.0  16.6 999.0 99.0 99.00
2020 01 04 19 30 999 99.0 99.0  1.27 14.29 11.16 275 9999.0 999.0  16.6 999.0 99.0 99.00
2020 01 04 19 58 999 99.0 99.0  1.25 14.29 10.84 275 9999.0 999.0  16.8 999.0 99.0 99.00
2020 01 04 20 00 999 99.0 99.0  1.25 14.29 10.84 275 9999.0 999.0  16.8 999.0 99.0 99.00
2020 01 04 20 28 999 99.0 99.0  1.13 14.29 10.19 264 9999.0 999.0  16.6 999.0 99.0 99.00
2020 01 04 20 30 999 99.0 99.0  1.13 14.29 10.19 264 9999.0 999.0  16.6 999.0 99.0 99.00
2020 01 04 21 00 999 99.0 99.0  1.29 15.38 10.80 263 9999.0 999.0  16.6 999.0 99.0 99.00
2020 01 04 21 30 999 99.0 99.0  1.18 12.50 10.61 287 9999.0 999.0  16.5 999.0 99.0 99.00
2020 01 04 22 00 999 99.0 99.0  1.18 11.76 10.58 284 9999.0 999.0  16.5 999.0 99.0 99.00
2020 01 04 22 30 999 99.0 99.0  1.21 14.29 10.92 281 9999.0 999.0  16.5 999.0 99.0 99.00
2020 01 04 23 00 999 99.0 99.0  1.20 12.50 10.60 287 9999.0 999.0  16.5 999.0 99.0 99.00
2020 01 04 23 30 999 99.0 99.0  1.08 12.50  9.71 273 9999.0 999.0  16.5 999.0 99.0 99.00
2020 01 05 00 00 999 99.0 99.0  1.18 15.38 10.10 263 9999.0 999.0  16.5 999.0 99.0 99.00
2020 01 05 00 30 999 99.0 99.0  1.19 13.33  9.59 274 9999.0 999.0  16.4 999.0 99.0 99.00
2020 01 05 01 00 999 99.0 99.0  1.05 15.38  8.64 280 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 05 01 30 999 99.0 99.0  1.12 13.33  8.93 273 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 05 02 00 999 99.0 99.0  1.16 12.50  8.71 268 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 05 02 30 999 99.0 99.0  1.17 13.33  9.18 275 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 05 03 00 999 99.0 99.0  1.28 14.29  9.18 264 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 05 03 30 999 99.0 99.0  1.29 15.38  9.13 263 9999.0 999.0  16.3 999.0 99.0 99.00
2020 01 05 04 00 999 99.0 99.0  1.09 14.29  8.13 263 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 05 04 30 999 99.0 99.0  1.22 14.29  8.75 280 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 05 05 00 999 99.0 99.0  1.29 14.29  9.18 277 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 05 05 30 999 99.0 99.0  1.14 14.29  8.28 270 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 05 06 00 999 99.0 99.0  1.15 14.29  8.51 277 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 05 06 30 999 99.0 99.0  1.29 13.33  8.72 273 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 05 07 00 999 99.0 99.0  1.16 13.33  8.57 280 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 05 07 30 999 99.0 99.0  1.28 12.50  8.43 271 9999.0 999.0  16.2 999.0 99.0 99.00
2020 01 05 08 00 999 99.0 99.0  1.34 13.33  8.75 275 9999.0 999.0  16.1 999.0 99.0 99.00
2020 01 05 08 30 999 99.0 99.0  1.17 14.29  7.72 277 9999.0 999.0  16.1 999.0 99.0 99.00
