#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 02 04 30 999 99.0 99.0  0.95 10.53  5.62 294 9999.0 999.0  16.3 999.0 99.0 99.00
2019 01 02 05 00 999 99.0 99.0  1.09 10.53  6.04 299 9999.0 999.0  16.3 999.0 99.0 99.00
2019 01 02 05 30 999 99.0 99.0  1.01 14.29  5.98 229 9999.0 999.0  16.3 999.0 99.0 99.00
2019 01 02 06 00 999 99.0 99.0  0.98  9.88  5.60 288 9999.0 999.0  16.3 999.0 99.0 99.00
2019 01 02 06 30 999 99.0 99.0  1.00 13.33  5.90 263 9999.0 999.0  16.3 999.0 99.0 99.00
2019 01 02 07 00 999 99.0 99.0  1.04 14.29  5.70 236 9999.0 999.0  16.3 999.0 99.0 99.00
2019 01 02 07 30 999 99.0 99.0  1.01 14.29  4.97 243 9999.0 999.0  16.3 999.0 99.0 99.00
2019 01 02 08 00 999 99.0 99.0  1.02 14.29  5.24 230 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 02 08 30 999 99.0 99.0  0.92 14.29  4.58 192 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 02 09 00 999 99.0 99.0  0.99  9.88  4.80 287 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 02 09 30 999 99.0 99.0  0.95 12.50  4.97 282 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 02 10 00 999 99.0 99.0  0.92 13.33  5.18 259 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 02 10 30 999 99.0 99.0  0.94 13.33  5.43 270 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 02 11 00 999 99.0 99.0  0.87 13.33  5.79 261 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 02 11 30 999 99.0 99.0  0.78 14.29  6.06 202 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 02 12 00 999 99.0 99.0  0.74 13.33  6.50 211 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 02 20 30 999 99.0 99.0  0.76 13.33  7.30 240 9999.0 999.0  16.4 999.0 99.0 99.00
2019 01 02 21 00 999 99.0 99.0  0.75 12.50  7.05 267 9999.0 999.0  16.4 999.0 99.0 99.00
2019 01 02 21 30 999 99.0 99.0  0.69 14.29  7.10 218 9999.0 999.0  16.3 999.0 99.0 99.00
2019 01 02 22 00 999 99.0 99.0  0.67 11.76  7.13 266 9999.0 999.0  16.3 999.0 99.0 99.00
2019 01 02 22 30 999 99.0 99.0  0.65 14.29  6.99 222 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 02 23 00 999 99.0 99.0  0.73 12.50  7.43 263 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 02 23 30 999 99.0 99.0  0.68 13.33  7.08 239 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 03 00 00 999 99.0 99.0  0.65 11.76  7.37 267 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 03 00 30 999 99.0 99.0  0.70 13.33  8.27 237 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 03 01 00 999 99.0 99.0  0.68 13.33  8.26 223 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 03 01 30 999 99.0 99.0  0.67 16.67  8.36 277 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 03 02 00 999 99.0 99.0  0.67 13.33  8.48 219 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 02 30 999 99.0 99.0  0.70 12.50  9.01 251 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 03 00 999 99.0 99.0  0.66 12.50  8.73 274 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 03 30 999 99.0 99.0  0.67 16.67  9.19 277 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 04 00 999 99.0 99.0  0.69 15.38  8.96 268 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 04 30 999 99.0 99.0  0.70 11.76  8.93 270 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 05 00 999 99.0 99.0  0.68 12.50  8.73 222 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 05 30 999 99.0 99.0  0.67 12.50  8.60 214 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 06 00 999 99.0 99.0  0.74 15.38  8.93 274 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 06 30 999 99.0 99.0  0.73 13.33  8.89 192 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 07 00 999 99.0 99.0  0.71 11.76  8.15 270 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 07 30 999 99.0 99.0  0.72 11.76  7.16 260 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 03 08 00 999 99.0 99.0  0.70 15.38  7.20 273 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 03 08 30 999 99.0 99.0  0.67 12.50  6.87 236 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 09 00 999 99.0 99.0  0.70 15.38  7.31 284 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 09 30 999 99.0 99.0  0.67 15.38  6.89 273 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 10 00 999 99.0 99.0  0.77 15.38  7.84 271 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 10 30 999 99.0 99.0  0.73 15.38  6.84 287 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 11 00 999 99.0 99.0  0.71 11.76  6.67 260 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 11 30 999 99.0 99.0  0.76 15.38  6.89 277 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 12 00 999 99.0 99.0  0.68 15.38  6.39 278 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 12 30 999 99.0 99.0  0.72 13.33  6.65 236 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 13 00 999 99.0 99.0  0.67 15.38  6.02 274 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 13 30 999 99.0 99.0  0.66 15.38  6.17 278 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 14 00 999 99.0 99.0  0.71 14.29  7.45 273 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 14 30 999 99.0 99.0  0.77 14.29  7.93 274 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 03 15 00 999 99.0 99.0  0.73 15.38  7.76 274 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 03 15 30 999 99.0 99.0  0.75 14.29  7.68 277 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 03 16 00 999 99.0 99.0  0.80 15.38  8.88 277 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 03 16 30 999 99.0 99.0  0.77 14.29  8.16 274 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 03 17 00 999 99.0 99.0  0.68 14.29  7.58 281 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 03 17 30 999 99.0 99.0  0.80 15.38  9.04 278 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 03 18 00 999 99.0 99.0  0.87 14.29 10.00 281 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 03 18 30 999 99.0 99.0  0.80 14.29  9.17 285 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 03 19 00 999 99.0 99.0  0.82 14.29  9.07 280 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 03 19 30 999 99.0 99.0  0.73 14.29  8.69 281 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 20 00 999 99.0 99.0  0.67 14.29  8.13 278 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 21 00 999 99.0 99.0  0.77 14.29  8.89 282 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 03 21 30 999 99.0 99.0  0.77 14.29  9.41 275 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 03 22 00 999 99.0 99.0  0.72 14.29  9.52 275 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 03 22 30 999 99.0 99.0  0.73 13.33  9.70 270 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 03 23 00 999 99.0 99.0  0.71 14.29  9.21 271 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 03 23 30 999 99.0 99.0  0.71 13.33  9.46 277 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 04 00 00 999 99.0 99.0  0.77 14.29  9.81 274 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 04 00 30 999 99.0 99.0  0.71 14.29  9.69 280 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 04 01 00 999 99.0 99.0  0.86 14.29 10.63 275 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 04 01 30 999 99.0 99.0  0.68 14.29  9.29 271 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 04 02 00 999 99.0 99.0  0.65 14.29  9.23 275 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 04 02 30 999 99.0 99.0  0.73 14.29  9.79 275 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 04 03 00 999 99.0 99.0  0.75 14.29 10.10 278 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 04 03 30 999 99.0 99.0  0.75 14.29 10.30 270 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 04 04 00 999 99.0 99.0  0.77 13.33 10.29 263 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 04 04 30 999 99.0 99.0  0.85 14.29 10.36 278 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 04 05 00 999 99.0 99.0  0.68 14.29  9.18 271 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 04 05 30 999 99.0 99.0  0.78 14.29  9.90 271 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 04 06 00 999 99.0 99.0  0.77 14.29  9.98 282 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 04 06 30 999 99.0 99.0  0.74 14.29  9.83 284 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 04 07 00 999 99.0 99.0  0.75 13.33  9.86 273 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 04 07 30 999 99.0 99.0  0.74 14.29  9.98 274 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 04 08 00 999 99.0 99.0  0.69 15.38  9.46 268 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 04 08 30 999 99.0 99.0  0.78 14.29  9.99 284 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 04 09 00 999 99.0 99.0  0.70 14.29  9.09 273 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 04 09 30 999 99.0 99.0  0.79 12.50  9.43 271 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 04 10 00 999 99.0 99.0  0.76 13.33  9.42 277 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 04 10 30 999 99.0 99.0  0.70 14.29  8.60 278 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 04 11 00 999 99.0 99.0  0.69 13.33  8.32 275 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 04 11 30 999 99.0 99.0  0.71 13.33  7.78 280 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 04 12 00 999 99.0 99.0  0.80 14.29  8.28 275 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 04 12 30 999 99.0 99.0  0.79 13.33  7.96 273 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 04 13 00 999 99.0 99.0  0.75 13.33  7.33 275 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 04 13 30 999 99.0 99.0  0.86 13.33  7.87 264 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 04 14 00 999 99.0 99.0  0.79 13.33  7.60 271 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 04 14 30 999 99.0 99.0  0.90 13.33  8.49 281 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 04 15 30 999 99.0 99.0  0.87 13.33  9.00 275 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 04 16 00 999 99.0 99.0  0.78 16.67  8.63 273 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 04 16 30 999 99.0 99.0  0.83 16.67  9.19 263 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 04 17 00 999 99.0 99.0  0.76 14.29  8.64 275 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 04 17 30 999 99.0 99.0  0.84 11.76  8.73 274 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 04 18 00 999 99.0 99.0  0.88 16.67  9.53 266 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 04 18 30 999 99.0 99.0  0.87 13.33  9.24 277 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 04 19 00 999 99.0 99.0  0.92 14.29 10.15 271 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 04 19 30 999 99.0 99.0  0.79 11.76  9.48 270 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 04 20 00 999 99.0 99.0  0.98 13.33 10.84 288 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 04 20 30 999 99.0 99.0  0.95 13.33 10.77 280 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 04 21 00 999 99.0 99.0  0.84 13.33 10.31 280 9999.0 999.0  16.4 999.0 99.0 99.00
2019 01 04 21 30 999 99.0 99.0  0.79 13.33 10.27 274 9999.0 999.0  16.6 999.0 99.0 99.00
2019 01 04 22 00 999 99.0 99.0  0.97 12.50 11.44 274 9999.0 999.0  16.4 999.0 99.0 99.00
2019 01 04 22 30 999 99.0 99.0  0.76 13.33 10.28 277 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 04 23 00 999 99.0 99.0  0.81 15.38 10.84 278 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 04 23 30 999 99.0 99.0  0.90 15.38 11.53 274 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 05 00 00 999 99.0 99.0  0.85 13.33 11.40 267 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 05 00 30 999 99.0 99.0  0.77 16.67 11.14 268 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 05 01 00 999 99.0 99.0  0.83 14.29 11.55 278 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 05 01 30 999 99.0 99.0  0.85 15.38 12.05 281 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 05 02 00 999 99.0 99.0  0.85 12.50 11.89 273 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 05 02 30 999 99.0 99.0  0.99 15.38 12.40 284 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 05 03 00 999 99.0 99.0  0.87 15.38 12.12 280 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 05 03 30 999 99.0 99.0  0.95 15.38 12.40 278 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 05 04 00 999 99.0 99.0  0.90 12.50 11.99 274 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 05 04 30 999 99.0 99.0  0.83 14.29 12.15 280 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 05 05 00 999 99.0 99.0  0.85 15.38 12.25 281 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 05 05 30 999 99.0 99.0  0.93 15.38 12.25 280 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 05 06 00 999 99.0 99.0  0.89 15.38 11.98 277 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 05 06 30 999 99.0 99.0  1.05 15.38 12.21 273 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 07 00 999 99.0 99.0  0.99 15.38 12.39 281 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 07 30 999 99.0 99.0  0.94 15.38 11.97 275 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 08 00 999 99.0 99.0  1.20 15.38 12.82 263 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 08 30 999 99.0 99.0  1.08 15.38 12.47 284 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 09 00 999 99.0 99.0  1.11 15.38 12.57 282 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 05 09 30 999 99.0 99.0  0.93 13.33 11.52 287 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 05 10 00 999 99.0 99.0  1.04 15.38 12.47 268 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 05 10 30 999 99.0 99.0  0.97 13.33 11.31 281 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 05 11 00 999 99.0 99.0  0.88 15.38 10.06 278 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 11 30 999 99.0 99.0  1.04 15.38 11.26 278 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 12 00 999 99.0 99.0  0.90 13.33 10.31 285 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 12 30 999 99.0 99.0  1.14 14.29 11.87 275 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 13 00 999 99.0 99.0  0.98 14.29 11.40 284 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 13 30 999 99.0 99.0  0.94 15.38 10.98 282 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 14 00 999 99.0 99.0  0.99 14.29 11.47 282 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 05 14 30 999 99.0 99.0  1.05 14.29 12.16 281 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 05 15 00 999 99.0 99.0  1.04 15.38 12.45 277 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 05 15 30 999 99.0 99.0  1.06 14.29 12.49 278 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 05 16 00 999 99.0 99.0  1.03 15.38 12.15 274 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 05 16 30 999 99.0 99.0  1.10 13.33 12.14 281 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 17 00 999 99.0 99.0  1.06 15.38 11.84 277 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 17 30 999 99.0 99.0  1.03 16.67 11.47 282 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 18 00 999 99.0 99.0  1.24 16.67 12.10 284 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 18 30 999 99.0 99.0  1.35 15.38 12.65 277 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 19 00 999 99.0 99.0  1.30 15.38 12.32 278 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 19 30 999 99.0 99.0  1.43 15.38 12.43 282 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 20 00 999 99.0 99.0  1.40 14.29 11.71 291 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 20 30 999 99.0 99.0  1.39 15.38 10.84 292 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 21 00 999 99.0 99.0  1.48 15.38  9.48 287 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 21 30 999 99.0 99.0  1.64 15.38  8.46 292 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 22 00 999 99.0 99.0  1.78 14.29  7.11 295 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 22 30 999 99.0 99.0  1.88 15.38  7.40 291 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 23 00 999 99.0 99.0  1.68 15.38  5.95 291 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 05 23 30 999 99.0 99.0  1.67 15.38  6.37 292 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 06 00 00 999 99.0 99.0  1.62 14.29  6.78 287 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 06 00 30 999 99.0 99.0  1.53 14.29  6.68 292 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 06 01 00 999 99.0 99.0  1.43 13.33  7.19 295 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 06 01 30 999 99.0 99.0  1.29 14.29  7.23 301 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 06 02 00 999 99.0 99.0  1.35 15.38  7.16 295 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 06 02 30 999 99.0 99.0  1.37 15.38  7.37 289 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 06 03 00 999 99.0 99.0  1.34 14.29  7.55 298 9999.0 999.0  16.0 999.0 99.0 99.00
